Customer_ID,Age,Tenure,ServicePlan,PaymentMethod,MonthlyUsage,SupportCalls,Churn
19678,50,36,Standard,Cash,103,7,0
19679,55,19,Basic,CreditCard,217,7,1
19680,60,7,Standard,CreditCard,,0,1
19681,45,15,Basic,BankTransfer,259,8,1
19682,27,46,Basic,Cash,216,3,0
19683,62,48,Basic,BankTransfer,36,1,1
19684,18,66,Standard,BankTransfer,251,2,1
19685,51,4,Standard,Cash,83,6,0
19686,20,3,Standard,Cash,40,8,1
19687,26,3,Basic,Cash,111,6,0
19688,22,69,Basic,CreditCard,284,0,0
19689,59,28,Premium,BankTransfer,264,5,0
19690,27,23,Basic,BankTransfer,,5,0
19691,29,30,Basic,CreditCard,150,4,0
19692,35,62,Premium,Cash,234,0,1
19693,38,51,Basic,CreditCard,283,4,0
19694,38,41,Basic,BankTransfer,81,4,0
19695,18,64,Standard,CreditCard,277,7,1
19696,20,43,Premium,BankTransfer,220,4,1
19697,22,58,Standard,CreditCard,69,4,0
19698,42,59,Premium,CreditCard,212,8,0
19699,66,40,Basic,BankTransfer,98,5,0
19700,25,46,Premium,BankTransfer,,8,0
19701,34,62,Standard,CreditCard,236,9,1
19702,26,49,Basic,CreditCard,114,8,1
19703,49,23,Standard,CreditCard,100,3,0
19704,23,44,Premium,CreditCard,158,2,0
19705,66,44,Premium,BankTransfer,215,6,0
19706,57,19,Premium,Cash,72,3,1
19707,38,44,Standard,BankTransfer,114,5,1
19708,24,11,Basic,Cash,72,5,1
19709,24,60,Basic,BankTransfer,38,7,0
19710,64,38,Standard,Cash,,8,0
19711,56,3,Standard,BankTransfer,195,6,0
19712,44,16,Standard,Cash,122,5,0
19713,25,9,Basic,CreditCard,245,0,1
19714,26,41,Premium,CreditCard,71,3,1
19715,45,38,Standard,Cash,82,1,1
19716,32,69,Standard,CreditCard,238,5,0
19717,19,65,Premium,Cash,270,1,0
19718,24,35,Basic,Cash,233,4,1
19719,64,35,Standard,CreditCard,117,6,0
19720,35,48,Standard,CreditCard,,5,1
19721,39,8,Standard,BankTransfer,30,3,0
19722,67,27,Premium,Cash,48,4,0
19723,27,9,Premium,BankTransfer,129,5,0
19724,67,30,Premium,Cash,231,7,1
19725,50,14,Premium,Cash,238,9,1
19726,24,23,Basic,BankTransfer,202,3,0
19727,20,29,Premium,CreditCard,153,5,0
19728,31,26,Standard,BankTransfer,165,8,1
19729,61,15,Standard,CreditCard,103,8,1
19730,63,67,Standard,CreditCard,,8,1
19731,53,16,Standard,Cash,220,3,0
19732,30,13,Basic,BankTransfer,96,6,1
19733,33,24,Basic,BankTransfer,171,5,1
19734,33,62,Basic,CreditCard,110,3,1
19735,22,57,Basic,CreditCard,261,9,1
19736,69,36,Basic,Cash,244,7,1
19737,42,60,Basic,Cash,153,6,1
19738,55,22,Premium,CreditCard,105,8,1
19739,55,3,Basic,Cash,217,8,1
19740,67,36,Basic,CreditCard,,5,0
19741,55,36,Standard,BankTransfer,204,5,0
19742,56,10,Standard,Cash,157,8,0
19743,65,21,Basic,BankTransfer,86,7,0
19744,58,49,Premium,CreditCard,143,7,0
19745,43,9,Premium,Cash,87,5,1
19746,30,52,Premium,CreditCard,59,2,0
19747,61,48,Premium,BankTransfer,96,1,0
19748,68,60,Basic,Cash,73,9,1
19749,43,50,Premium,BankTransfer,46,3,0
19750,18,39,Basic,BankTransfer,,4,0
19751,25,16,Basic,CreditCard,254,1,0
19752,21,28,Basic,BankTransfer,182,8,0
19753,38,6,Basic,BankTransfer,296,5,0
19754,39,61,Basic,BankTransfer,81,0,0
19755,68,6,Standard,CreditCard,231,2,1
19756,54,66,Basic,BankTransfer,196,0,1
19757,66,40,Basic,CreditCard,281,3,1
19758,20,71,Basic,Cash,190,8,1
19759,36,62,Standard,Cash,168,3,1
19760,18,28,Standard,CreditCard,,6,1
19761,46,47,Basic,Cash,258,7,0
19762,40,9,Premium,BankTransfer,248,9,0
19763,50,52,Basic,BankTransfer,71,7,0
19764,69,15,Premium,CreditCard,176,8,0
19765,58,34,Premium,BankTransfer,226,0,0
19766,40,20,Basic,Cash,256,6,1
19767,22,60,Premium,Cash,166,4,1
19768,24,58,Standard,CreditCard,265,8,1
19769,23,67,Basic,Cash,102,4,1
19770,66,2,Standard,Cash,,1,0
19771,39,50,Standard,Cash,207,4,0
19772,66,14,Basic,CreditCard,152,8,0
19773,30,56,Basic,CreditCard,225,0,1
19774,29,69,Basic,BankTransfer,146,6,1
19775,21,44,Standard,Cash,29,2,1
19776,25,46,Basic,Cash,125,9,0
19777,54,6,Standard,CreditCard,22,3,1
19778,48,8,Premium,Cash,228,3,1
19779,54,39,Basic,BankTransfer,27,9,0
19780,62,44,Standard,Cash,,1,0
19781,43,27,Basic,CreditCard,250,2,1
19782,60,16,Standard,Cash,273,2,1
19783,25,39,Standard,BankTransfer,69,6,0
19784,57,1,Premium,BankTransfer,124,9,0
19785,50,51,Basic,CreditCard,161,7,1
19786,62,63,Standard,BankTransfer,53,7,1
19787,46,33,Basic,Cash,113,8,0
19788,22,50,Standard,BankTransfer,221,1,0
19789,45,54,Premium,BankTransfer,236,9,0
19790,57,27,Standard,CreditCard,,7,1
19791,34,19,Standard,BankTransfer,248,5,0
19792,40,28,Basic,CreditCard,87,3,0
19793,62,23,Premium,Cash,298,3,0
19794,26,64,Standard,BankTransfer,264,8,1
19795,19,39,Basic,Cash,64,3,1
19796,49,49,Standard,Cash,151,1,0
19797,68,59,Basic,BankTransfer,229,4,1
19798,69,20,Premium,BankTransfer,34,1,0
19799,66,61,Premium,CreditCard,137,4,1
19800,48,9,Basic,BankTransfer,,6,1
19801,24,23,Premium,CreditCard,180,1,1
19802,47,7,Basic,BankTransfer,193,8,1
19803,20,31,Basic,BankTransfer,154,0,1
19804,68,60,Premium,BankTransfer,168,9,0
19805,68,61,Premium,BankTransfer,61,8,1
19806,26,26,Basic,BankTransfer,293,3,1
19807,27,54,Basic,CreditCard,144,2,0
19808,63,31,Premium,BankTransfer,27,9,0
19809,67,41,Premium,CreditCard,217,2,0
19810,64,28,Basic,CreditCard,,8,0
19811,43,6,Basic,BankTransfer,134,6,1
19812,18,34,Basic,BankTransfer,11,1,0
19813,47,9,Premium,BankTransfer,162,2,1
19814,55,12,Standard,CreditCard,241,0,0
19815,32,16,Basic,Cash,166,4,0
19816,42,71,Standard,Cash,18,4,0
19817,23,31,Premium,CreditCard,151,8,1
19818,35,33,Standard,BankTransfer,280,9,1
19819,18,7,Standard,BankTransfer,183,2,1
19820,20,3,Basic,CreditCard,,5,1
19821,34,20,Standard,BankTransfer,18,8,1
19822,65,5,Premium,CreditCard,149,2,1
19823,25,67,Basic,BankTransfer,223,6,1
19824,66,38,Standard,BankTransfer,177,1,0
19825,57,56,Standard,CreditCard,170,5,1
19826,34,23,Standard,Cash,221,6,0
19827,42,2,Standard,Cash,108,7,0
19828,58,21,Basic,Cash,139,1,1
19829,29,14,Basic,BankTransfer,81,0,1
19830,46,62,Basic,Cash,,7,0
19831,42,11,Premium,Cash,86,6,0
19832,68,4,Premium,Cash,191,7,0
19833,53,47,Basic,Cash,38,2,1
19834,42,20,Basic,Cash,273,6,1
19835,46,52,Premium,Cash,225,6,0
19836,28,16,Standard,CreditCard,75,3,0
19837,21,45,Basic,Cash,111,8,0
19838,31,8,Basic,BankTransfer,209,4,0
19839,63,62,Standard,CreditCard,85,7,0
19840,55,21,Premium,BankTransfer,,9,0
19841,34,64,Premium,Cash,208,4,1
19842,19,30,Basic,Cash,147,1,1
19843,25,36,Standard,Cash,291,1,1
19844,53,5,Premium,BankTransfer,125,9,0
19845,27,38,Standard,Cash,149,4,1
19846,24,19,Standard,Cash,278,3,1
19847,53,27,Basic,Cash,91,8,1
19848,33,13,Standard,Cash,206,4,0
19849,31,9,Standard,Cash,40,1,1
19850,33,17,Standard,Cash,,6,0
19851,42,44,Standard,CreditCard,31,8,0
19852,58,45,Standard,Cash,206,0,0
19853,21,42,Basic,CreditCard,281,5,0
19854,46,51,Premium,Cash,170,7,1
19855,23,58,Premium,CreditCard,212,2,0
19856,18,58,Standard,BankTransfer,124,3,0
19857,56,30,Basic,BankTransfer,33,3,1
19858,18,5,Basic,CreditCard,53,5,0
19859,68,8,Standard,Cash,251,8,1
19860,57,37,Standard,BankTransfer,,8,0
19861,20,47,Premium,BankTransfer,149,8,1
19862,18,45,Premium,Cash,192,7,1
19863,18,5,Premium,BankTransfer,269,5,1
19864,56,63,Standard,CreditCard,268,2,0
19865,38,47,Premium,Cash,68,5,0
19866,62,25,Basic,CreditCard,123,5,1
19867,47,50,Basic,CreditCard,274,3,0
19868,49,45,Standard,Cash,183,9,0
19869,50,30,Standard,BankTransfer,278,3,0
19870,65,48,Premium,CreditCard,,6,0
19871,39,51,Basic,BankTransfer,120,1,0
19872,47,55,Premium,CreditCard,62,1,0
19873,63,55,Basic,Cash,133,8,1
19874,21,46,Premium,Cash,70,3,0
19875,40,31,Standard,Cash,165,2,0
19876,61,34,Basic,BankTransfer,288,1,0
19877,42,68,Basic,CreditCard,78,7,1
19878,29,33,Basic,Cash,170,0,1
19879,34,56,Premium,CreditCard,102,0,0
19880,32,58,Premium,CreditCard,,4,0
19881,27,57,Premium,Cash,18,7,0
19882,52,17,Basic,CreditCard,200,9,1
19883,69,11,Standard,CreditCard,153,3,0
19884,69,71,Premium,Cash,32,7,1
19885,46,17,Basic,CreditCard,196,8,1
19886,29,10,Premium,Cash,218,0,1
19887,18,26,Basic,BankTransfer,100,4,1
19888,18,6,Basic,CreditCard,230,5,0
19889,27,16,Premium,Cash,276,6,1
19890,35,4,Basic,BankTransfer,,9,1
19891,64,62,Premium,CreditCard,205,8,0
19892,19,64,Basic,Cash,17,2,0
19893,66,56,Standard,CreditCard,99,2,0
19894,25,23,Standard,BankTransfer,253,7,0
19895,39,33,Standard,CreditCard,186,1,1
19896,39,31,Standard,Cash,17,9,0
19897,43,7,Premium,CreditCard,124,5,0
19898,43,5,Basic,CreditCard,43,4,1
19899,26,37,Basic,CreditCard,41,1,1
19900,38,1,Standard,BankTransfer,,1,0
19901,48,70,Standard,BankTransfer,91,0,1
19902,69,45,Basic,CreditCard,103,1,0
19903,60,47,Basic,BankTransfer,202,1,1
19904,23,68,Basic,BankTransfer,258,5,1
19905,31,30,Standard,Cash,62,1,1
19906,50,60,Basic,BankTransfer,108,2,1
19907,24,24,Standard,BankTransfer,76,3,1
19908,41,31,Standard,BankTransfer,167,9,1
19909,26,28,Standard,CreditCard,68,2,0
19910,28,45,Basic,CreditCard,,0,1
19911,40,4,Standard,BankTransfer,25,2,1
19912,65,61,Premium,Cash,58,9,0
19913,68,39,Basic,BankTransfer,268,8,1
19914,19,24,Basic,Cash,294,5,1
19915,32,71,Basic,Cash,279,2,0
19916,52,46,Basic,BankTransfer,244,1,0
19917,53,53,Standard,Cash,246,8,1
19918,69,48,Premium,Cash,206,5,0
19919,45,9,Standard,Cash,38,9,1
19920,56,22,Premium,BankTransfer,,1,1
19921,61,2,Basic,Cash,250,8,0
19922,21,16,Standard,BankTransfer,293,5,1
19923,27,5,Standard,CreditCard,194,9,1
19924,23,12,Standard,BankTransfer,194,1,1
19925,47,52,Premium,CreditCard,255,6,0
19926,63,26,Premium,CreditCard,115,9,0
19927,52,15,Basic,BankTransfer,31,9,0
19928,66,67,Standard,CreditCard,289,1,1
19929,60,59,Basic,BankTransfer,283,6,0
19930,27,39,Premium,BankTransfer,,5,0
19931,49,63,Basic,Cash,266,6,1
19932,59,25,Standard,CreditCard,291,5,0
19933,59,41,Standard,BankTransfer,42,3,0
19934,20,28,Premium,BankTransfer,134,0,0
19935,43,21,Premium,CreditCard,192,9,1
19936,32,61,Basic,CreditCard,27,3,1
19937,34,57,Standard,CreditCard,129,0,1
19938,44,11,Basic,CreditCard,206,5,1
19939,35,19,Premium,BankTransfer,275,4,0
19940,68,1,Premium,CreditCard,,3,0
19941,36,32,Basic,BankTransfer,152,7,1
19942,29,34,Standard,CreditCard,140,1,0
19943,41,17,Premium,Cash,99,6,1
19944,22,55,Basic,CreditCard,129,5,0
19945,41,19,Standard,CreditCard,110,4,0
19946,44,42,Basic,BankTransfer,171,7,0
19947,65,59,Premium,BankTransfer,274,0,0
19948,47,38,Standard,Cash,117,8,0
19949,32,31,Premium,Cash,279,8,0
19950,64,66,Premium,CreditCard,,9,1
19951,55,69,Premium,BankTransfer,252,7,0
19952,61,50,Premium,CreditCard,42,8,1
19953,51,30,Premium,BankTransfer,90,4,1
19954,44,35,Basic,BankTransfer,94,1,0
19955,37,59,Premium,BankTransfer,272,3,0
19956,58,17,Premium,BankTransfer,172,1,0
19957,49,66,Premium,Cash,208,1,1
19958,21,21,Standard,BankTransfer,17,4,1
19959,22,52,Premium,Cash,51,0,1
19960,25,65,Standard,Cash,,9,1
19961,39,14,Basic,CreditCard,142,9,1
19962,59,16,Premium,CreditCard,14,4,0
19963,24,55,Basic,Cash,225,0,0
19964,39,9,Basic,Cash,255,2,0
19965,63,8,Premium,Cash,135,6,0
19966,47,34,Basic,BankTransfer,214,7,0
19967,54,33,Premium,BankTransfer,223,0,0
19968,33,7,Basic,Cash,99,9,1
19969,32,21,Standard,Cash,74,8,0
19970,22,5,Standard,Cash,,5,1
19971,20,71,Standard,CreditCard,187,8,1
19972,40,12,Premium,CreditCard,189,9,1
19973,27,59,Basic,BankTransfer,148,1,0
19974,22,58,Standard,BankTransfer,39,1,1
19975,40,37,Premium,CreditCard,183,5,0
19976,32,45,Standard,BankTransfer,224,0,1
19977,35,25,Standard,BankTransfer,69,1,0
19978,42,27,Premium,Cash,100,4,0
19979,25,51,Standard,Cash,15,5,0
19980,48,42,Premium,CreditCard,,4,1
19981,38,71,Standard,Cash,14,2,0
19982,19,42,Premium,BankTransfer,175,5,1
19983,39,60,Standard,Cash,73,8,0
19984,25,58,Basic,BankTransfer,143,3,0
19985,40,22,Basic,CreditCard,23,2,1
19986,49,58,Premium,Cash,61,9,0
19987,25,11,Premium,CreditCard,187,6,0
19988,21,6,Basic,Cash,282,7,1
19989,47,22,Premium,Cash,177,7,1
19990,36,12,Standard,Cash,,9,1
19991,40,27,Standard,CreditCard,83,8,0
19992,35,1,Standard,Cash,58,6,1
19993,46,64,Standard,BankTransfer,206,5,1
19994,40,39,Standard,Cash,218,4,1
19995,50,60,Standard,Cash,40,4,1
19996,69,70,Standard,BankTransfer,194,9,1
19997,64,54,Premium,CreditCard,87,0,1
19998,35,25,Basic,CreditCard,117,6,0
19999,61,20,Standard,BankTransfer,112,5,1
20000,50,36,Standard,Cash,,6,0
20001,24,23,Premium,BankTransfer,85,9,0
20002,68,1,Premium,BankTransfer,106,8,1
20003,45,27,Basic,Cash,258,8,0
20004,18,52,Basic,BankTransfer,241,1,0
20005,56,2,Premium,CreditCard,103,2,0
20006,51,21,Standard,CreditCard,287,9,0
20007,56,9,Standard,CreditCard,295,8,0
20008,36,48,Standard,BankTransfer,175,2,0
20009,48,39,Standard,Cash,260,3,0
20010,30,42,Standard,CreditCard,,4,0
20011,41,71,Premium,Cash,139,9,1
20012,22,45,Basic,Cash,232,5,1
20013,40,2,Basic,CreditCard,73,9,0
20014,36,67,Premium,BankTransfer,187,9,0
20015,18,43,Standard,CreditCard,192,1,1
20016,50,18,Premium,BankTransfer,12,5,1
20017,67,39,Basic,Cash,157,2,1
20018,50,6,Basic,CreditCard,108,6,1
20019,49,42,Basic,CreditCard,28,8,0
20020,45,52,Basic,BankTransfer,,4,1
20021,54,27,Premium,BankTransfer,87,7,0
20022,58,15,Standard,Cash,23,5,0
20023,29,19,Standard,CreditCard,202,7,1
20024,26,62,Premium,CreditCard,197,3,1
20025,67,64,Standard,CreditCard,255,6,1
20026,28,51,Standard,BankTransfer,40,8,0
20027,50,47,Standard,BankTransfer,54,6,0
20028,36,57,Standard,CreditCard,211,1,0
20029,59,20,Basic,BankTransfer,239,4,1
20030,51,20,Standard,Cash,,8,0
20031,24,64,Premium,CreditCard,89,0,1
20032,48,38,Basic,CreditCard,29,3,0
20033,69,38,Basic,Cash,187,8,0
20034,19,65,Premium,CreditCard,274,8,1
20035,36,5,Standard,CreditCard,111,9,1
20036,55,64,Basic,CreditCard,210,4,1
20037,49,27,Premium,CreditCard,189,0,1
20038,27,20,Premium,BankTransfer,87,8,1
20039,58,60,Standard,Cash,146,0,1
20040,25,40,Standard,CreditCard,,9,0
20041,43,6,Premium,BankTransfer,254,4,1
20042,47,36,Standard,CreditCard,264,2,0
20043,28,65,Premium,BankTransfer,168,0,1
20044,58,11,Standard,BankTransfer,260,3,0
20045,37,49,Standard,Cash,219,0,1
20046,37,28,Premium,BankTransfer,190,9,0
20047,26,22,Premium,CreditCard,125,0,0
20048,25,47,Standard,Cash,36,5,0
20049,32,66,Premium,Cash,114,6,0
20050,51,25,Basic,CreditCard,,3,0
20051,41,67,Standard,CreditCard,274,6,0
20052,50,32,Basic,Cash,186,2,1
20053,58,17,Basic,BankTransfer,201,9,0
20054,58,40,Basic,Cash,214,3,1
20055,62,30,Premium,Cash,72,4,1
20056,57,59,Standard,CreditCard,122,2,1
20057,44,28,Standard,CreditCard,11,5,1
20058,38,47,Basic,CreditCard,176,0,0
20059,22,23,Premium,Cash,216,1,0
20060,52,57,Standard,Cash,,6,0
20061,38,1,Standard,CreditCard,278,9,0
20062,21,29,Standard,Cash,118,4,0
20063,66,50,Basic,CreditCard,157,4,1
20064,65,64,Basic,Cash,22,6,1
20065,33,37,Basic,BankTransfer,192,4,1
20066,48,61,Basic,CreditCard,164,9,0
20067,43,7,Basic,BankTransfer,115,9,0
20068,69,64,Standard,CreditCard,31,3,1
20069,52,18,Basic,CreditCard,41,6,1
20070,23,29,Premium,Cash,,9,0
20071,50,60,Basic,CreditCard,199,6,1
20072,38,54,Basic,BankTransfer,56,4,1
20073,33,21,Basic,BankTransfer,10,7,0
20074,64,21,Standard,Cash,180,8,1
20075,56,58,Standard,CreditCard,47,4,1
20076,51,49,Premium,CreditCard,244,0,1
20077,59,36,Standard,Cash,12,3,1
20078,32,17,Basic,CreditCard,281,7,1
20079,23,53,Premium,CreditCard,145,9,0
20080,19,15,Premium,BankTransfer,,6,1
20081,41,40,Premium,BankTransfer,267,9,1
20082,66,51,Basic,BankTransfer,85,8,0
20083,45,65,Standard,BankTransfer,215,1,1
20084,18,13,Standard,CreditCard,95,2,1
20085,18,38,Basic,CreditCard,221,7,1
20086,45,26,Standard,BankTransfer,198,6,1
20087,53,15,Basic,CreditCard,272,6,0
20088,37,5,Basic,Cash,299,8,1
20089,65,2,Premium,Cash,31,6,1
20090,25,65,Standard,CreditCard,,8,0
20091,18,60,Premium,CreditCard,246,1,1
20092,43,56,Standard,BankTransfer,207,8,1
20093,68,38,Basic,BankTransfer,136,4,1
20094,60,57,Premium,Cash,53,3,1
20095,66,51,Basic,CreditCard,290,3,0
20096,42,41,Basic,CreditCard,64,5,1
20097,27,70,Premium,BankTransfer,38,1,1
20098,29,52,Premium,CreditCard,249,8,0
20099,58,1,Standard,BankTransfer,89,3,0
20100,24,18,Standard,BankTransfer,,2,1
20101,29,27,Premium,CreditCard,85,5,0
20102,64,42,Standard,BankTransfer,211,2,0
20103,57,6,Basic,Cash,53,5,1
20104,34,24,Basic,BankTransfer,47,0,1
20105,22,45,Basic,Cash,121,3,1
20106,31,71,Basic,CreditCard,277,5,0
20107,51,7,Basic,CreditCard,223,2,1
20108,65,16,Basic,CreditCard,201,2,1
20109,34,58,Standard,CreditCard,24,6,0
20110,52,57,Premium,CreditCard,,9,0
20111,18,42,Premium,BankTransfer,250,6,0
20112,67,14,Standard,CreditCard,99,4,0
20113,67,56,Standard,CreditCard,180,0,0
20114,53,12,Standard,CreditCard,284,7,0
20115,32,15,Premium,Cash,87,2,1
20116,36,8,Standard,BankTransfer,129,0,0
20117,68,58,Standard,CreditCard,175,0,1
20118,59,53,Premium,CreditCard,291,8,0
20119,22,9,Standard,BankTransfer,115,8,0
20120,36,46,Basic,Cash,,7,0
20121,60,7,Premium,CreditCard,214,3,0
20122,56,44,Premium,Cash,149,8,0
20123,22,14,Premium,BankTransfer,238,2,0
20124,69,6,Standard,CreditCard,165,2,0
20125,29,35,Premium,BankTransfer,212,7,0
20126,36,70,Basic,CreditCard,244,8,0
20127,64,61,Basic,CreditCard,239,1,1
20128,29,24,Premium,CreditCard,294,5,0
20129,53,2,Basic,CreditCard,24,2,0
20130,29,51,Standard,BankTransfer,,1,1
20131,35,31,Premium,CreditCard,153,6,1
20132,66,27,Basic,Cash,293,7,1
20133,68,31,Standard,CreditCard,215,3,1
20134,65,70,Premium,BankTransfer,45,9,1
20135,60,43,Premium,Cash,184,3,0
20136,51,52,Premium,CreditCard,191,6,0
20137,65,14,Basic,BankTransfer,229,8,0
20138,50,59,Premium,BankTransfer,279,7,0
20139,66,20,Basic,CreditCard,92,0,1
20140,35,52,Standard,Cash,,0,0
20141,46,40,Standard,BankTransfer,86,4,0
20142,62,68,Standard,BankTransfer,188,1,1
20143,22,44,Premium,Cash,37,8,0
20144,42,6,Standard,CreditCard,23,7,0
20145,41,57,Basic,CreditCard,255,7,1
20146,46,58,Basic,CreditCard,174,1,1
20147,55,30,Basic,CreditCard,121,1,0
20148,50,52,Basic,Cash,189,5,1
20149,27,11,Basic,BankTransfer,31,3,1
20150,54,47,Basic,CreditCard,,8,0
20151,50,5,Standard,BankTransfer,266,3,0
20152,40,3,Premium,BankTransfer,248,7,0
20153,28,15,Basic,Cash,213,5,0
20154,41,2,Standard,BankTransfer,231,3,0
20155,41,2,Standard,CreditCard,63,6,0
20156,24,54,Basic,BankTransfer,183,3,1
20157,67,46,Standard,CreditCard,121,0,0
20158,38,41,Basic,CreditCard,94,9,1
20159,37,69,Premium,CreditCard,257,0,0
20160,27,30,Basic,BankTransfer,,7,1
20161,42,44,Premium,Cash,136,6,1
20162,64,10,Standard,BankTransfer,203,8,1
20163,53,30,Standard,Cash,144,4,1
20164,65,49,Basic,Cash,110,5,1
20165,64,35,Standard,Cash,80,9,1
20166,32,65,Standard,BankTransfer,75,7,0
20167,61,17,Premium,Cash,213,2,1
20168,57,31,Basic,Cash,140,2,0
20169,57,70,Basic,Cash,10,9,1
20170,67,52,Premium,CreditCard,,9,0
20171,23,26,Premium,Cash,281,9,0
20172,54,5,Premium,CreditCard,145,0,0
20173,19,14,Basic,Cash,158,1,0
20174,29,51,Premium,BankTransfer,270,1,0
20175,21,15,Basic,CreditCard,296,6,0
20176,40,12,Premium,Cash,260,7,0
20177,30,46,Standard,BankTransfer,99,0,1
20178,34,64,Basic,CreditCard,266,0,1
20179,48,59,Basic,BankTransfer,224,4,0
20180,33,26,Basic,Cash,,0,1
20181,58,29,Standard,Cash,93,1,0
20182,43,4,Standard,Cash,101,2,0
20183,45,50,Basic,Cash,67,0,0
20184,18,25,Premium,CreditCard,297,8,0
20185,64,40,Basic,CreditCard,27,3,0
20186,29,32,Basic,CreditCard,183,5,1
20187,54,37,Standard,Cash,17,5,0
20188,67,10,Standard,Cash,230,2,1
20189,37,38,Premium,BankTransfer,291,7,0
20190,19,61,Premium,BankTransfer,,5,1
20191,53,27,Basic,CreditCard,139,5,0
20192,32,7,Basic,Cash,58,0,1
20193,55,9,Premium,Cash,244,6,0
20194,39,59,Basic,BankTransfer,273,3,0
20195,61,36,Basic,CreditCard,287,7,1
20196,67,30,Premium,Cash,107,2,0
20197,49,19,Premium,BankTransfer,108,3,1
20198,37,41,Premium,CreditCard,208,0,0
20199,53,55,Standard,CreditCard,87,0,1
20200,50,6,Premium,CreditCard,,2,0
20201,32,22,Standard,BankTransfer,16,8,0
20202,67,70,Premium,Cash,220,5,0
20203,63,24,Premium,BankTransfer,290,1,0
20204,20,62,Standard,Cash,17,1,0
20205,46,42,Standard,Cash,296,6,0
20206,64,22,Basic,Cash,245,4,0
20207,44,16,Basic,CreditCard,77,9,1
20208,22,13,Basic,Cash,297,2,1
20209,48,37,Standard,CreditCard,144,3,1
20210,39,52,Premium,BankTransfer,,0,0
20211,52,24,Standard,Cash,206,2,1
20212,24,17,Premium,BankTransfer,21,3,0
20213,23,16,Premium,BankTransfer,46,8,0
20214,43,1,Premium,Cash,292,9,1
20215,18,1,Basic,Cash,94,4,0
20216,36,30,Standard,CreditCard,86,7,0
20217,24,24,Standard,Cash,98,4,0
20218,53,46,Basic,CreditCard,43,4,1
20219,29,2,Premium,CreditCard,245,7,0
20220,37,15,Basic,Cash,,2,1
20221,40,29,Premium,Cash,26,4,0
20222,42,62,Basic,Cash,158,4,0
20223,47,13,Standard,CreditCard,280,0,1
20224,46,65,Basic,CreditCard,35,2,0
20225,48,45,Standard,CreditCard,108,3,1
20226,35,47,Premium,CreditCard,149,9,0
20227,58,16,Basic,CreditCard,31,5,0
20228,36,3,Basic,Cash,237,5,1
20229,21,70,Basic,CreditCard,222,4,1
20230,18,5,Basic,Cash,,1,1
20231,58,26,Standard,CreditCard,260,3,1
20232,32,15,Standard,CreditCard,200,4,0
20233,25,55,Basic,Cash,37,6,0
20234,32,22,Standard,BankTransfer,103,5,1
20235,32,37,Basic,BankTransfer,103,1,1
20236,67,29,Standard,CreditCard,275,7,1
20237,56,26,Standard,Cash,290,9,0
20238,39,70,Standard,BankTransfer,10,9,1
20239,35,11,Basic,BankTransfer,82,7,0
20240,33,20,Basic,Cash,,3,1
20241,19,70,Standard,BankTransfer,91,0,0
20242,53,33,Premium,CreditCard,230,2,0
20243,37,30,Standard,CreditCard,174,8,1
20244,33,50,Basic,CreditCard,105,5,0
20245,20,34,Premium,BankTransfer,21,0,1
20246,47,5,Basic,Cash,65,2,0
20247,19,12,Premium,Cash,213,7,1
20248,52,52,Premium,CreditCard,116,1,0
20249,43,51,Basic,CreditCard,42,8,0
20250,22,21,Standard,CreditCard,,8,0
20251,19,71,Basic,CreditCard,199,3,1
20252,68,58,Basic,BankTransfer,11,3,0
20253,37,64,Standard,CreditCard,61,4,1
20254,51,6,Standard,BankTransfer,90,7,0
20255,51,49,Premium,CreditCard,138,3,0
20256,37,37,Premium,Cash,102,8,0
20257,67,10,Standard,BankTransfer,141,2,1
20258,42,66,Basic,Cash,17,8,1
20259,37,56,Standard,Cash,158,0,0
20260,42,71,Standard,Cash,,7,1
20261,31,66,Standard,CreditCard,299,6,0
20262,64,45,Basic,Cash,211,9,1
20263,61,68,Basic,Cash,259,7,1
20264,60,64,Premium,Cash,213,1,1
20265,60,16,Standard,BankTransfer,90,9,1
20266,56,10,Standard,CreditCard,77,6,1
20267,29,21,Basic,Cash,73,3,1
20268,65,12,Standard,CreditCard,112,0,0
20269,22,13,Basic,BankTransfer,37,2,1
20270,19,10,Premium,CreditCard,,4,0
20271,33,13,Premium,Cash,81,3,0
20272,47,34,Premium,CreditCard,280,7,1
20273,64,59,Basic,CreditCard,213,1,1
20274,60,49,Basic,CreditCard,158,7,1
20275,55,6,Standard,CreditCard,57,9,0
20276,62,12,Premium,CreditCard,176,9,1
20277,68,29,Basic,BankTransfer,297,4,0
20278,59,26,Premium,Cash,15,1,0
20279,41,68,Premium,CreditCard,193,9,1
20280,68,16,Premium,CreditCard,,7,0
20281,47,53,Standard,Cash,18,0,1
20282,54,19,Basic,Cash,252,4,1
20283,56,47,Basic,Cash,36,0,0
20284,28,32,Basic,Cash,110,0,1
20285,31,70,Standard,CreditCard,145,1,0
20286,40,70,Standard,Cash,190,7,0
20287,33,61,Standard,BankTransfer,75,9,0
20288,67,5,Standard,CreditCard,243,3,0
20289,38,59,Basic,BankTransfer,13,4,1
20290,21,2,Standard,Cash,,0,1
20291,50,2,Basic,BankTransfer,34,8,1
20292,64,3,Premium,CreditCard,178,4,1
20293,31,70,Basic,CreditCard,211,9,1
20294,36,43,Premium,CreditCard,209,1,0
20295,22,5,Standard,CreditCard,143,9,1
